0,Comment,Label,Media
1236,please bring more spiritual gurus on your podcast,0,youtube
1237,keep providing content like this,1,youtube
1238,the best podcast ever,1,youtube
1239,heavy episode,0,youtube
1240,one of the finest episode,1,youtube
1241,I was waiting for this,0,youtube
1242,wow podcast,1,youtube
1243,some of your podcast feel like a service you are giving to society,1,youtube
1244,Inspiration for many people,1,youtube
1245,You never understand shiva in your shit podcast ,-1,youtube
1246,Bro knows what is on trending and what to post about ,-1,youtube
1247,"What idiot he is making, it hasn't changed like this brother, tell me clearly.",-1,youtube
1248,From where do you bring such people... No one can talk logical in your podcast,-1,youtube
1249,"reciate this podcast ,Sikh wants to live peacefully but when some political party tries to humiliate them then problem starts",1,youtube
1250, very interesting as not many are aware of the struggles and triumphs of the community... But what I really want is a country devoid of caste and creed.. What about you?,1,youtube
1251,Dude u need to make a podcast with Sukhpreet Singh Udhoke . He's a Sikh scholar,1,youtube
1252,u hesitate littlt,-1,youtube
1253,beautiful person,1,youtube
1254,Bhai you looking owsm than yaami ji ,1,youtube
1255,"Well Said, waah",1,youtube
1256,this dude is mentally upset,-1,youtube
1257, its proud and honour to be Hindus,1,youtube
1258,"Very powerful Mantra , celestial sound of mantra do magic'in life",1,youtube
1259,"Very powerful Mantra , celestial sound of mantra do magic'in life",1,youtube
1260,Obsessed with Ranveer's memes,1,youtube
1261,That's why we love you ranveer bhaiya,1,youtube
1262,too much,-1,youtube
1263,so boring,-1,youtube
1264,His voice is dumdaar,1,youtube
1265,what a power packed performance delivered in kill,1,youtube
1266,Ranveer bhaiya joking,0,youtube
1267,I got restart after watching this podcast,1,youtube
1268,captain interview commander ranveer,1,youtube
1269,I mainfested this interview,1,youtube
1270,was waiting for this amazing podcast,1,youtube
1271,amazing podcast,1,youtube
1272,Ranveer bro this soft and hard power together,1,youtube
1273,Two unnecessary thing in podcast,-1,youtube
1274,excellent episode this man is a straight shooter,1,youtube
1275,Eagerly waiting for this episode,1,youtube
1276,very humble person,1,youtube
1277,podcast was killer,1,youtube
1278,ranveer you did a good job,1,youtube
1279,amazing podcast,1,youtube
1280,amazing person,1,youtube
1281,1st time overacting is paying off,-1,facebook
1282,hehehe,0,facebook
1283,credit goes to your editor,0,facebook
1284,great editing,0,facebook
1285,what a editing ….hats offf brooo,0,facebook
1286,u r jst dishonurable man,-1,facebook
1287,justifying his own lust,-1,facebook
1288,plz don’t interview such mediocre guys,-1,facebook
1289,top level hypocrisy,-1,facebook
1290,having extra marital afair is getting mature,-1,facebook
1291,a bold statement to justify cheating,-1,facebook
1292,"wow,lier",-1,facebook
1293,how rude,-1,facebook
1294,its extra marital affairs nthg else,-1,facebook
1295,he lost all his charm,-1,facebook
1296,nonsense,-1,facebook
1297,all glitters are not gold,-1,facebook
1298,jst hate him,-1,facebook
1299,cheating is a choice,-1,facebook
1300,great actor,1,facebook
1301,love,1,facebook
1302,addicted cheater,-1,facebook
1303,bullshit,-1,facebook
1304,haahaha,0,facebook
1305,awesome,1,facebook
1306,lovely conversation,1,facebook
1307,awesome,1,facebook
1308,sahi bola,1,facebook
1309,love this,1,facebook
1310,nice one,1,facebook
1311,very true,1,facebook
1312,lol,0,facebook
1313,so true,1,facebook
1314,is this a full episode,0,facebook
1315,just incredible,1,facebook
1316,can u plz interview allu arjun,0,facebook
1317,just incredible things,1,facebook
1318,heart touching,1,facebook
1319,supper,1,facebook
1320,love this song vibes,1,facebook
1321,she lose,-1,facebook
1322,very intelligent answer,1,facebook
1323,she has matured,1,facebook
1324,so true,1,facebook
1325,very wise realisation ,1,facebook
1326,perfect answer,1,facebook
1327,beautiful soul,1,facebook
1328,the best,1,facebook
1329,nice sir,1,facebook
1330,"very much ryt,informative and factual",1,facebook
1331,biased vdo,-1,facebook
1332,its boring,-1,facebook
1333,much needed podcast,1,facebook
1334,wow,1,facebook
1335,avenger movie,0,facebook
1336,u need to improve ur acting,-1,facebook
1337,bro indirectly proposed her,0,facebook
1338,brilliant acting,1,facebook
1339,she is intellight,1,facebook
1340,u look scared and constipated,-1,facebook
1341,hate in your language,-1,facebook
1342,yes sir,1,facebook
1343,what an idiot,-1,facebook
1344,lovely,1,facebook
1345,totally awesome,1,facebook
1346,nice,1,facebook
1347,aap bahot cute ho,1,facebook
1348,rcb will win in 2048,0,facebook
1349,well said robin,1,facebook
1350,true points,1,facebook
1351,key to success is hardwork,1,facebook
1352, so cute,1,facebook
1353,pure soul,1,facebook
1354,true to her words,1,facebook
1355,god bless her,1,facebook
1356,u killed it girls,1,facebook
1357,congratulations,1,facebook
1358,"honest,pure,sweet and inspring interview",1,facebook
1359,very happy for u,1,facebook
1360,such a pure soul,1,facebook
1361,your are an inspriration,1,facebook
1362,so proud of u girl,1,facebook
1363,very true,1,facebook
1364,too honest the man is,1,facebook
1365,so true,1,facebook
1366,wow,1,facebook
1367,he looks very different,0,facebook
1368,fantastic actor,1,facebook
1369,love the actor,1,facebook
1370,same same,0,facebook
1371,I find her very artificial,0,facebook
1372,she is so dramtic always,-1,facebook
1373,she is just blaming ppl,-1,facebook
1374,dark side of bollyhood,-1,facebook
1375,same happens with me,0,facebook
1376,awesome,1,facebook
1377,very good you,1,facebook
1378,gorgeous,1,facebook
1379,great actoress,1,facebook
1380,worst movie,-1,facebook
1381,overrated movie,-1,facebook
1382,bekar film,-1,facebook
1383,not at ally scary,0,facebook
1384,agreed,1,facebook
1385,wanna watching this,1,facebook
1386,nice episode,1,facebook
1387,outstanding,1,facebook
1388,great work sir,1,facebook
1389,soo agree,1,facebook
1390,nice film,1,facebook
1391,reall lovely film,1,facebook
1392,I m with u sami,1,facebook
1393,well explained,1,facebook
1394,well said sir,1,facebook
1395,waw nice conversation,1,facebook
1396,nice talk,1,facebook
1397,This is one of the best podcast for me,1,youtube
1398,this is soft and hard power together,0,youtube
1399,thank you so much for bringing this,1,youtube
1400,"""kill"" killed it",1,youtube
1401,excellent podcast,1,youtube
1402,because of this podcast I want to watch kill,0,youtube
1403,podcast voice..so addictive,1,youtube
1404,ranveer you seem different in this podcast,0,youtube
1405,one of the finest movie,1,youtube
1406,I haven't watched the full podcast,0,youtube
1407,Sponsored podcast..karan special message,-1,youtube
1408,Ranveer has become PR person for netflix,0,youtube
1409,Eat less butter before you start your podcast,-1,youtube
1410,Ranveer why only his first name,0,youtube
1411,want to see Raghav juyal in your podcast,0,youtube
1412,Ranveer bro utter gali this time,-1,youtube
1413,almost covered everything,1,youtube
1414,best interviewer,1,youtube
1415,very interesting discussion,1,youtube
1416,23L view tells the power of this podcast,1,youtube
1417,best podcast,1,youtube
1418,thanks for this podcast,1,youtube
1419,waiting for part 2,0,youtube
1420,this was one of most valuable podcast,1,youtube
1421,very true each and every words,1,youtube
1422,what a podcast it is,1,youtube
1423,It's one of the best and most valuable podcast,1,youtube
1424,super information,1,youtube
1425,very thanks for sharing this,1,youtube
1426,Thank you for such a Eye opener podcast,1,youtube
1427,We need part 2 soon,1,youtube
1428,brilliant podcast,1,youtube
1429,we desperately need part 2,1,youtube
1430,very nice and informative podcast,1,youtube
1431,best podcast on youtube,1,youtube
1432,Its an eye opener,1,youtube
1433,thanks for amazing video,1,youtube
1434,so inspired by this podcast,1,youtube
1435,never watched such a long podcast at one stretch,0,youtube
1436,one of the best podcast on youtube,1,youtube
1437,you both had great conversation,1,youtube
1438,such a great podcast,1,youtube
1439,kindly raise yoiur hand for part 2 podcast,0,youtube
1440,amazing video sir,1,youtube
1441,one of the best podcast I saw today,1,youtube
1442,eye opening video,1,youtube
1443,very much inspired,1,youtube
1444,I really learnt a lot from this video,1,youtube
1445,thank you for this podcast,1,youtube
1446,thanks a lot for making this video,1,youtube
1447,best podcast,1,youtube
1448,knowledgeable podcast,1,youtube
1449,very well explained,1,youtube
1450,"Brother, if you are with me then what to be sad ",1,linkedIn
1451,A truly inspiring life lesson,1,linkedIn
1452,mindset can transform our approach to life and work.,1,linkedIn
1453,you are the mentor for generations ,1,linkedIn
1454,you need is stored in the subconscious mind of your brain.,1,linkedIn
1455,you tackle all difficult situation,1,linkedIn
1456, Do ignore question. Appreciate it. ,1,linkedIn
1457,"hope all well with your health … (using chair) ,,",1,linkedIn
1458,It's not acceptable ,-1,linkedIn
1459, people are confusing others..,-1,linkedIn
1460,Useful tips to control our thoughts and life,1,linkedIn
1461,good to know,1,linkedIn
1462, take care..and wishing you a quick recovery!,1,linkedIn
1463,you have the money and resources to recover,-1,linkedIn
1464,Your resilience and 1 attitude are truly inspiring.,1,linkedIn
1465,Its true and longevity & legacy ultimately leads to profit,1,linkedIn
1466, It's a team effort to turn dreams into reality,0,linkedIn
1467,Firstly thank you for your guidance ,1,linkedIn
1468," always we learn the hard way, once they leave us.",0,linkedIn
1469,You should check out ur podcast,1,linkedIn
1470,So sorry to know that,-1,linkedIn
1471,Wishing you a speedy recovery,1,linkedIn
1472,U are a gem my brother…,1,linkedIn
1473,You are a just member of linkdin not owner,0,linkedIn
1474,"If anything it made you stronger, physically and mentally.",1,linkedIn
1475,It's unfortunate how prevalent these scams have become,-1,linkedIn
1476,Stay informed and stay safe. ,1,linkedIn
1477,The scammers directly add us,-1,linkedIn
1478,The pursuit of happiness.,1,linkedIn
1479,"Not late, you are too early to celebrate the next world cup win.",1,linkedIn
1480, do once a podcast with you as a startup mentor,1,linkedIn
1481,Your every post is awesome and valuable....,1,linkedIn
1482,You are very inspiring personality to all...,1,linkedIn
1483,You are great @ranveer allahbadia,1,linkedIn
1484, Creativity in Adversity ,1,linkedIn
1485,humbleness and kindness which makes ur humanity nature ,1,linkedIn
1486,Very impressive post on lifelesson.,1,linkedIn
1487,Your selection of the Speaker & the Topic.,1,linkedIn
1488,He is legend and an inspiration.,1,linkedIn
1489,You should check out kneesovertoes guy,-1,linkedIn
1490,Staying informed and cautious ,1,linkedIn
1491,It's unfortunate how prevalent these scams have become,-1,linkedIn
1492,Absolutely crucial to stay informed ,-1,linkedIn
1493, Stay informed and stay safe. ,-1,linkedIn
1494,your journey is inspiring ,1,linkedIn
1495,your quote reminded me of the movie - The pursuit of happiness.,1,linkedIn
1496,"Your podcasts are ""Modern Geeta"" ",1,linkedIn
1497, remind you how to be happy now .,1,linkedIn
1498,The answer to every question. ,0,linkedIn
1499,Best of Luck,1,linkedIn
1500,his dedication reminds us all ,1,linkedIn
1501, Investing in lasting value is essential for long-term success,1,linkedIn
1502,"Chasing the right thing, and thing right",0,linkedIn
1503,Make it to be part of you.,1,linkedIn
1504," ""Patience"" & cultivate our Mindset",0,linkedIn
1505,Show up everyday.,-1,linkedIn
1506,Judges should be Non Political personalities .,0,linkedIn
1507,"Even if you can give 1%, that's still progress.",-1,linkedIn
1508,Thanks for sharing this insightful conversation,1,linkedIn
1509,What an inspiring conversation,1,linkedIn
1510,Very Insightful & gives alot of development ,-1,linkedIn
1511,keep the good work,1,linkedIn
1512,his life is a perfect example of that,-1,linkedIn
1513,hiis energy and passion reflects in his personality ,1,linkedIn
1514,Your journey is inspiring ,1,linkedIn
1515,bro u are my inspiration to start you tube channel ,1,linkedIn
1516,"True, we can't truly experience",0,linkedIn
1517,Understanding and navigating through life's challenges allows us ,1,linkedIn
1518,here are lots of thing better than wining a world Cup,1,linkedIn
1519,Thank you Ranbeer for everything,1,linkedIn
1520,Your every post is awesome and valuable....,1,linkedIn
1521,You are very inspiring personality to all...,1,linkedIn
1522,You are great @ranveer allahbadia,1,linkedIn
1523,humbleness and kindness which makes ur humanity nature .,1,linkedIn
1524,But nowadays we are not sure who is Krishna or who is Saguni..,1,linkedIn
1525,Her work in mental health is remarkable,1,linkedIn
1526,good One,1,linkedIn
1527,Great to see you covered this topic,1,linkedIn
1528,Mental health should be your first priority.,1,linkedIn
1529,I look forward watch it tonight.!,1,linkedIn
1530,Because that's what drives your growth.,-1,linkedIn
1531,Request to Appear on Your Podcast,1,linkedIn
1532,Dear Ranveer Sir And Team,0,linkedIn
1533, The pursuit of happiness.,0,linkedIn
1534,"True, we can't truly experience happiness ",1,linkedIn
1535,Understanding and navigating ,1,linkedIn
1536,Very true and aptly stated  ,1,linkedIn
1537,I have to make her feel protected as she nevr does.,0,linkedIn
1538,Taking a moment to reflect on our journey is so important. ,1,linkedIn
1539,That inner child's dreams and hopes shaped who we are today.,0,linkedIn
1540,ncredible to see how you bring out the best in your guests,1,linkedIn
1541,That's the only thing I can not forget in my entire life,1,linkedIn
1542, the last ball delivery out of happiness!,1,linkedIn
1543,"A true game changer, both on and off the field!",1,linkedIn
1544,happiness and sadness intertwine in a most heartfelt way.,0,linkedIn
1545, I have to make her feel protected ,0,linkedIn
1546,That kid hopes the adult me learns something from her.,1,linkedIn
1547,tapping  can lead to such powerful conversations.,0,linkedIn
1548,It's incredible to see how you bring out the best in your guests,1,linkedIn
1549,that's the only thing I can not forget in my entire life.,0,linkedIn
1550,"It's okay, if don't post sometimes & just enjoy",1,linkedIn
1551,no that is a pretentious pose ,0,linkedIn
1552,Ranveer! We all know how much you love engagement,1,linkedIn
1553,"Not late, you are too early to celebrate the next world cup win.",0,linkedIn
1554,"Now, that's what we call enthusiasm, excitement, and triumph. ",1,linkedIn
1555,don't post like this bro,-1,linkedIn
1556,I have manifested to do once a podcast with you ,1,linkedIn
1557,looking forward to watching the episode! ,1,linkedIn
1558, Definitely a must-watch. Thanks for sharing! ,1,linkedIn
1559,I appreciated  howsocial media affects mental health.,1,linkedIn
1560,Would love to watch this podcast!,1,linkedIn
1561,But nowadays we are not sure who is Krishna or who is Saguni..,0,linkedIn
1562,Not escape,0,linkedIn
1563,to get ultimate answer for your questions Try Vipassana once.,0,linkedIn
1564,Detachment is indeed a profound and gradual journey.,1,linkedIn
1565,For encouraging my feeling in the wrap of msg…,1,linkedIn
1566,"In Jainism, the rationale for avoiding certain foods ",0,linkedIn
1567,thank you for sharing these profound practices.,1,linkedIn
1568,Your life changes perception of your thoughts.,1,linkedIn
1569,I can groove on his songs entire day,0,linkedIn
1570,His energy and passion reflects in his personality ,1,linkedIn
1571,Loved the design of the carousel and we all are special,1,linkedIn
1572, I am gonna watch this podcast soon. Thanks for sharing this.,1,linkedIn
1573,The way he is connected to his roots was just amazing to see.,1,linkedIn
1574,The humility he has is a gift of a good parenting.,1,linkedIn
1575,And fans of ranveer  can't complete their day without u,1,linkedIn
1576,That is so profound and touching quote,1,linkedIn
1577,but still it is not enough,-1,linkedIn
1578,Request to Appear on Your Podcast,-1,linkedIn
1579,"Dear Ranveer Sir And Team,",0,linkedIn
1580,"I have watched this podcast, I really like it ",1,linkedIn
1581,"Beautiful thoughts, beautiful words",1,linkedIn
1582,These are beautifully heartfelt sentiments ,1,linkedIn
1583,Love this ,1,linkedIn
1584,Your presence truly illuminates my life in ways,1,linkedIn
1585,e importance of emotional connection in relationships,0,linkedIn
1586,Amazing ,1,linkedIn
1587,Staying informed and cautious is key .,-1,linkedIn
1588,His energy and passion reflects in his personality ,1,linkedIn
1589,We can't feel happiness until we feel the pain.,0,linkedIn
1590,he is just full of discipline and focus at this young age.,0,linkedIn
1591,One of the most awaited podcast ,1,linkedIn
1592,Loved this episode,1,linkedIn
1593,good luck,1,linkedIn
1594,awesome,1,linkedIn
1595,excellent work,1,linkedIn
1596,innovative,1,linkedIn
1597,it is a great work,1,linkedIn
1598,"""Spirituality is not a trend, it's the way of life.""",0,linkedIn
1599,make sense,-1,linkedIn
1600,Imbibe spirituality while living in this world.,0,linkedIn
1601,strong opinion,1,linkedIn
1602,Impressive indeed,1,linkedIn
1603,feel ur pain,0,linkedIn
1604, your resilience shines through your words. ,1,linkedIn
1605,bro we already have world of gems in our sanskrit hyms ,1,linkedIn
1606,Same for me Ranveer Allahbadia ,0,linkedIn
1607,It’s my go to song till date.,0,linkedIn
1608,"It centres me, gives me a creative boost ",1,linkedIn
1609,"Sir, sent the resume by mail.",0,linkedIn
1610,I am so much excited to work in an organisation,0,linkedIn
1611,I mean what else i can say on this.,-1,linkedIn
1612,Exciting opportunity at BeerBiceps Media,1,linkedIn
1613,Wonderful. Always remember,1,linkedIn
1614,the potential of Instagram for businesses and individuals is huge. ,0,linkedIn
1615,Nice but Ranveer sir didn't reply of my email ,0,linkedIn
1616,You look for healing & not different means to fill your voids.,-1,linkedIn
1617,You chase discipline & not results.,-1,linkedIn
1618,You do good when you could have easily done otherwise.,1,linkedIn
1619,You stay humble when surrounded by pride.,-1,linkedIn
1620,You stay honest when tempted by shortcuts.,-1,linkedIn
1621,You should record a podcast with byju's founder,0,Instagram
1622,I must testify about this great achievement ,1,Instagram
1623,Sir please talk about Indian mens law against ,0,Instagram
1624, you exactly know what answers some people are looking for ,1,Instagram
1625,You are amazing ,1,Instagram
1626,I appreciate how you use your platform ,1,Instagram
1627, I'm happy single ,0,Instagram
1628,be blessed,1,Instagram
1629,Enjoying your podcast as a single,1,Instagram
1630,I LOVE UR PODCASTS,1,Instagram
1631,loved vineeta's Podcast,1,Instagram
1632,Very sensible decision and patient thing to follow,1,Instagram
1633,Omg! Thank you for this ,1,Instagram
1634,It was truly quite wholesome and interesting,1,Instagram
1635,How can you watch this podcast,0,Instagram
1636,"Also, you are good looking ",1,Instagram
1637,Regardless of what topic ,0,Instagram
1638,"I love you sir, ma'am",1,Instagram
1639,Who likes shark tank,-1,Instagram
1640,please never stop making these videos..,-1,Instagram
1641,Damn damn useful and knowledgeable podcast,1,Instagram
1642,A few days ago a girl from Nepal has been trafficked,0,Instagram
1643,Very scary man,1,Instagram
1644, You are different than other creator,1,Instagram
1645,Sir we want vijay kedia sir in TRS show,1,Instagram
1646,That is just soo pure ,1,Instagram
1647,Loved this podcast.,1,Instagram
1648,Unfollowed just for this one!!,-1,Instagram
1649,Unfollowing you ,-1,Instagram
1650,highly disagree to all rubbish ,-1,Instagram
1651,highly Disagree With All due respect ,-1,Instagram
1652, he is unable to control,-1,Instagram
1653,Ranveer this was the worst podcast at the worst timing! ,-1,Instagram
1654,This reel was made to lose followers. Unfollowed,-1,Instagram
1655,Very bad podcast first time I would say dis,-1,Instagram
1656,Unfollowing you ,-1,Instagram
1657,I can smell something,0,Instagram
1658,You are going in wrong Direction now bro,-1,Instagram
1659,Unfollowing this channel for bringing anti Bharat element,0,Instagram
1660,Why ranveer is posting all this,0,Instagram
1661,Loved your podcasts. But now the real agenda is crystal clear.,1,Instagram
1662,true words,1,Instagram
1663,The hit is still there,1,Instagram
1664,You look good in clean shave ,1,Instagram
1665,Sir please talk about mens right ,0,Instagram
1666,Him & TRS one of the best podcasts always,1,Instagram
1667,spilling fact,0,Instagram
1668,Eagerly waiting for this ,1,Instagram
1669,"Brother, podcast in India",1,Instagram
1670,Jay shree ram Dosto,0,Instagram
1671,Jay Jay shree Ram Jay bajrang Bali,0,Instagram
1672,Podcasts are just opinions & point of view ,0,Instagram
1673,How are Nehruji and Gandhi family being defamed,0,Instagram
1674,who is this pimp,-1,Instagram
1675,Lol. People really believe that things are either black or white! 😂,-1,Instagram
1676,The untold truth...,1,Instagram
1677,Absolutely right ,1,Instagram
1678,very true.. fact remains fact,1,Instagram
1679,Spitting facts!,-1,Instagram
1680,perfectly said,1,Instagram
1681,It's absolutely true.,1,Instagram
1682,Good to see ur videos Ranveer,1,Instagram
1683,How misleading,-1,Instagram
1684,Real hero ….proud of him,1,Instagram
1685, anyone can speak random shit !,1,Instagram
1686,"this podcast is a treasure trove of knowledge, loved it",1,Instagram
1687,you are also speaking after reading from somewhere,0,Instagram
1688,We may have kind of same journey. Inspirational anyway,1,Instagram
1689,TVF made the revolution of filmmaking and humour in india ,1,Instagram
1690,the success we see vs the struggle we don't!!!,1,Instagram
1691,And they say India is very poor,-1,Instagram
1692,it means deep seriousness or sadness.,-1,Instagram
1693,that's absolutely correct,1,Instagram
1694,Not all are the same,0,Instagram
1695,True Love is the like our true tuth your life is never is no Rison,1,Instagram
1696,great,1,Instagram
1697,17 years ago this one line changed my life Ranveer,1,Instagram
1698,full podcast on the topic of lord in Hindi,0,Instagram
1699,love you post,1,Instagram
1700, your posts always motivate me,1,Instagram
1701,sir you are truly inspiration,1,Instagram
1702,a great knowledge and time investment,1,youtube
1703,one of the best podcast,1,youtube
1704,I have never seen such a genuine podcast,1,youtube
1705,informative video,1,youtube
1706,its eye openeing,1,youtube
1707,intersting episode,1,youtube
1708,awesome podcast literally feels the reality,1,youtube
1709,guy with undisputed knowledge and great story telling,1,youtube
1710,informative podcast for youth,1,youtube
1711,one of the best podcasts I have seen,1,youtube
1712,amazing podcast,1,youtube
1713,hats off to you,1,youtube
1714,part 2 plz,0,youtube
1715,thank you for the video,1,youtube
1716,this podcast is ultimate and eye opening,1,youtube
1717,thanks for this kind of information,1,youtube
1718,excellent content and very apt,1,youtube
1719,must needed podcast for today's india,1,youtube
1720,give more insights of this episode matters,0,youtube
1721,I watched full without skipping,0,youtube
1722,totally agree with everything that u said,1,youtube
1723,he is spitting facts,0,youtube
1724,excellent presentation,1,youtube
1725,thank you so much for valuable information,1,youtube
1726,one more podcast  of this kind,1,youtube
1727,engaging podcast just loved it,1,youtube
1728,hats off for accurate interpretations and observation,1,youtube
1729,we need part 2 of this podcast,1,youtube
1730,nice podcast,1,youtube
1731,wonderful podcast ,1,youtube
1732,thanks a lot for sharing your knowledge with us,1,youtube
1733,blockbuster podcast,1,youtube
1734,good to listen to you,1,youtube
1735,very informative,1,youtube
1736,thoroughly enjoyed the podcast,1,youtube
1737,"looking forward to part 2, 3 and more…",1,youtube
1738,amazing video with facts,1,youtube
1739,best podcast,1,youtube
1740,appreciate your courage ,1,youtube
1741,I downloaded it before it gets deleted,0,youtube
1742,well said well done,1,youtube
1743,create next video exposing the position of india ,0,youtube
1744,the best video I have ever seen on youtube,1,youtube
1745,please make second part,1,youtube
1746,what a podcast best podcast,1,youtube
1747,nicely presented,1,youtube
1748,one of the best podcast I have ever watched in my life,1,youtube
1749,first time I watched his full episode,0,youtube
1750,wow it's mind blowing podcast,1,youtube
1751,very amazing content,1,youtube
1752,youth is distracted,-1,youtube
1753,literally eye opening podcast,1,youtube
1754,this is the fact of india,0,youtube
1755,cost to company podcast,0,youtube
1756,wonderful podcast ,1,youtube
1757,indian youth must watch these types of podcast,1,youtube
1758,this part blows my mind,1,youtube
1759,I barely comment on the podcast but this is wow podcast,1,youtube
1760,best podcast ever,1,youtube
1761,this is the courageous interview,1,youtube
1762,interviewer you are absolutely professional,1,youtube
1763,very informative podcast,1,youtube
1764,thanks for the information,1,youtube
1765,this needs to be known by many,0,youtube
1766,better opposition,-1,youtube
1767,mind blowing podcast,1,youtube
1768,just do a podcast on dynasty politics,0,youtube
1769,it's really a well packed information,1,youtube
1770,it's awesome research you have done,1,youtube
1771,superb podcast naked truth !,1,youtube
1772,worth seeing it,1,youtube
1773,every words seems right,1,youtube
1774,I was always surprised by your podcast,1,youtube
1775,this podcast changed my vision,1,youtube
1776,you exposed nicely the truth,1,youtube
1777,awesome information guys,1,youtube
1778,highly appreciated,1,youtube
1779,awaiting part 2,1,youtube
1780,best podcast,1,youtube
1781,loved every moment of podcast,1,youtube
1782,amazing content,1,youtube
1783,such an eye opener ,1,youtube
1784,probably the best podcast I've attended in 2024,1,youtube
1785,good information,1,youtube
1786,we need part 2 podcast,0,youtube
1787,love your podcasts,1,youtube
1788,No waste of time by listening this,1,youtube
1789,"title is good, smartly put",1,youtube
1790,best podcast ever,1,youtube
1791,the thing I learnt in this is BOSE owner was an indian legend,0,youtube
1792,it is convincing,1,youtube
1793,best podcast ever,1,youtube
1794,this is the only podcast of almost 2hrs I have ever watched,1,youtube
1795,this is really related with these times,1,youtube
1796,it's brave and commendable podcast,1,youtube
1797,nice and very well conducted podcast,1,youtube
1798,salute for speaking the truth,1,youtube
1799,such a perfect podcast,1,youtube
1800,"I loved this podcast, on spot questions, on spot answers",1,youtube
1801,It would be really interesting episode,0,youtube
1802,such an amazing person,1,youtube
1803,self improvement definition,1,youtube
1804,can u make podcast on saints ,0,youtube
1805,what a symbolic epic,1,youtube
1806,keep up the excellent interviews ranveer,1,youtube
1807,it's unexpected yet most awaited ,1,youtube
1808,this is one of thes best podcast on your channel,1,youtube
1809,absolutely loved it ,1,youtube
1810,"such a deep, mature and organic conversation",1,youtube
1811,I have never been engaged in a podcast before,0,youtube
1812,thanks for making this experience possible,1,youtube
1813,many learning's looking forward for the next one,1,youtube
1814,this is one of the best session I have ever seen,1,youtube
1815,hope to see more content like this in future,0,youtube
1816,"can't forget, superb podcast",1,youtube
1817,I just loved to see arjun rampal on his podcast,1,youtube
1818,enjoying to the fullest,1,youtube
1819,looking forward to one more episode with arjun,0,youtube
1820,I was really hoping for this,1,youtube
1821,another amazing episode,1,youtube
1822,the podcast was very chill and candid,1,youtube
1823,I'm seeing two frames which makes me feel trippy,0,youtube
1824,I ended up staring at your face,0,youtube
1825,this conversation was an amazing,1,youtube
1826,I thinks it’s one of the best episode,1,youtube
1827,a great package,1,youtube
1828,one of the best interviews I've watched,1,youtube
1829,lovely podcast.,1,youtube
1830,I feel it's one of the best podcast in this channel,1,youtube
1831,thanks for bringing him in the show TRS,1,youtube
1832,loved this episode,1,youtube
1833,one suggestion explore other areas rather than bollywood,-1,youtube
1834,really great podcast,1,youtube
1835,you are taking interview and not giving interview,-1,youtube
1836,loved this episode very much,1,youtube
1837,good conversation,1,youtube
1838,best lines,1,youtube
1839,thanks ranveer for getting such personalities,1,youtube
1840,that was a beautiful episode,1,youtube
1841,thank you for doing podcast with arjun rampal,1,youtube
1842,this is one of the most sincere and deep conversation,1,youtube
1843,feel your earnest and joy in every episode,1,youtube
1844,very inspiring,1,youtube
1845,loved this episode,1,youtube
1846,best episode with the nicest person,1,youtube
1847,superb podcast ,1,youtube
1848,extremrely naïve and ill informed,-1,website
1849,this guy needs to hesitate,0,website
1850,absolute amazing,1,website
1851,unlockinh insight,0,website
1852,insight &engaging,1,website
1853,guest r exceptionalbut need a better informed host,-1,website
1854,5 star,1,website
1855,amazing podcast,1,website
1856,I really enjoy listening,1,website
1857,the best,1,website
1858,need slow,0,website
1859,extremley misinformed,-1,website
1860,amazing podcast and vdos on utube,1,website
1861,"intresting,entertaing and informative",1,website
1862,a mother from UK really enjoy this ,1,website
1863,life changing .hopefully literally,1,website
1864,1 star,0,website
1865,older  episode and newer episode,0,website
1866,room ro grow,0,website
1867,great content,1,website
1868,oldrr titles,-1,website
1869,one of the  best podcast,1,website
1870,lives in a fairy tale,0,website
1871,podcast postive,1,website
1872,dynamic,1,website
1873,amazing,1,website
1874,practical,1,website
1875, help,1,website
1876,top quality content,1,website
1877,love this podcast ,1,website
1878,plz make longer vdos,-1,website
1879,u r an inspiration,1,website
1880,thank you ranver,1,website
1881,must listen,1,website
1882,relatable curiosity,1,website
1883,great series podcast,1,website
1884,best indian podcast,1,website
1885,manipulating salesmans,-1,website
1886,genuinely amazing work,1,website
1887,hi sir big fan ranveer,1,Instagram
1888,we love u bhaii,1,Instagram
1889,talented hero,1,Instagram
1890,who's watching killing?,1,Instagram
1891,tagda voice brother,1,Instagram
1892,champ,1,Instagram
1893,u killeed it bro,1,Instagram
1894,voice omg,1,Instagram
1895,wow genuine man,1,Instagram
1896,same here,0,Instagram
1897,735 days completed,0,Instagram
1898,ram ram ji,0,Instagram
1899,spiritual guru,0,Instagram
1900,ur journey is captavating,1,Instagram
1901,a podcast revelation,1,Instagram
1902,I like ur smile,1,Instagram
1903,hello sir,0,Instagram
1904,hi sir big fan ranveer,1,Instagram
1905,we love u bhaii,1,Instagram
1906,talented hero,1,Instagram
1907,who's watching killing?,1,Instagram
1908,tagda voice brother,1,Instagram
1909,champ,1,Instagram
1910,u killeed it bro,1,Instagram
1911,voice omg,1,Instagram
1912,wow genuine man,1,Instagram
1913,same here,0,Instagram
1914,736 days completed,0,Instagram
1915,ram ram ji,0,Instagram
1916,spiritual guru,0,Instagram
